Prompt ID,Category,Subcategory,Use Case,Prompt Title,Prompt,Variables,Compatible AI,Difficulty,Expected Output,Pro Tip
PRM-PD-039,Productivity & Planning,Focus,Start-of-Day Focus Ritual,Morning Startup Routine Designer,"Act as a productivity ritual coach. Design a start-of-day routine (the first 15-20 minutes of focused work time, not a personal morning routine) that sets me up to work on what matters, given my current habit of [CURRENT_STARTUP_HABIT, e.g. 'opening email first'].
Recommend a specific sequence (e.g. review top priority, glance calendar, one small win task) that avoids reactive mode and gets me into intentional work quickly.
Output the routine as a numbered sequence with a rough time per step.",CURRENT_STARTUP_HABIT,ChatGPT / Claude,Beginner,"A numbered, time-boxed start-of-day routine designed to avoid slipping into reactive mode.","If email or chat is your current default first action, physically delay opening it until after this routine — the habit is mostly about sequencing."
PRM-PD-040,Productivity & Planning,Focus,End-of-Day Shutdown Routine,End-of-Workday Shutdown Ritual Designer,"Act as a work-life boundary coach. Design an end-of-day shutdown routine that helps me mentally close out work rather than carrying open loops into evening/personal time, given my current pattern: [CURRENT_END_OF_DAY_PATTERN].
Include: a quick capture step for anything still open (so it's not relying on memory), a one-line ""tomorrow's first priority"" note, and a clear signal (physical or digital) that marks work as closed for the day.
Output the routine as a short numbered sequence taking no more than 10 minutes.",CURRENT_END_OF_DAY_PATTERN,ChatGPT / Claude,Beginner,"A sub-10-minute shutdown routine that captures open loops and sets tomorrow's first priority, ending with a clear close-of-day signal.",The 'tomorrow's first priority' note is the highest-leverage step — it's what actually reduces next-morning decision fatigue.
PRM-MK-021,Marketing,Customer Acquisition,Acquisition Channel Prioritization,Customer Acquisition Channel Prioritization,"Act as a growth marketing advisor. We're considering these acquisition channels: [CANDIDATE_CHANNELS] for [PRODUCT_OR_SERVICE], targeting [TARGET_AUDIENCE], with budget [BUDGET].
Evaluate each channel on estimated cost to test, likely audience fit, and time to first signal (how fast we'd know if it's working), rather than just listing generic pros/cons.
Output a prioritized test order (which channel to try first, second, third) with reasoning and what ""working"" would look like for each.","CANDIDATE_CHANNELS, PRODUCT_OR_SERVICE, TARGET_AUDIENCE, BUDGET",ChatGPT / Claude,Advanced,A prioritized channel test order with fit reasoning and a defined success signal per channel.,"Test the fastest-signal channel first even if it's not your top guess — early data beats a longer, more confident-feeling first bet."
PRM-MK-022,Marketing,Positioning,Positioning Statement Workshop,Product Positioning Statement Builder,"Act as a positioning strategist using the classic positioning statement format. For [PRODUCT_NAME], targeting [TARGET_CUSTOMER], competing against [PRIMARY_ALTERNATIVE], draft a positioning statement:
""For [target customer] who [need/opportunity], [product] is a [category] that [key benefit]. Unlike [alternative], we [key differentiator].""
Fill in each blank with specific, defensible language grounded in: [PRODUCT_FACTS_OR_STRENGTHS], then explain in one sentence why the differentiator is hard for competitors to copy.","PRODUCT_NAME, TARGET_CUSTOMER, PRIMARY_ALTERNATIVE, PRODUCT_FACTS_OR_STRENGTHS",ChatGPT / Claude,Intermediate,A filled-in classic positioning statement plus a one-sentence defensibility rationale for the differentiator.,"If the differentiator is easy for the alternative to copy within a quarter, it's a feature, not a position — push the model for something structural."
PRM-MK-023,Marketing,Campaign Execution,Campaign Launch Runbook,Campaign Execution Runbook,"Act as a marketing operations lead. Build a launch-day execution runbook for [CAMPAIGN_NAME], covering the actions needed across [CHANNELS_INVOLVED] on launch day.
List every action in sequence with the specific time it should happen, who owns it, and what ""done"" looks like for that action (e.g. link live and tested, not just ""post scheduled"").
Output as a minute-by-minute or hour-by-hour runbook table for launch day only.","CAMPAIGN_NAME, CHANNELS_INVOLVED",ChatGPT / Claude,Intermediate,"A sequenced, owned launch-day runbook with a verifiable 'done' definition for every action.",Do a dry run of every link and asset the day before launch — the runbook prevents chaos but doesn't catch broken assets on its own.
PRM-MK-024,Marketing,SEO,Technical SEO Audit Brief,Technical SEO Audit Checklist,"Act as a technical SEO consultant. Build an audit checklist to review the technical SEO health of [WEBSITE_OR_SECTION_DESCRIPTION].
Cover site speed, mobile-friendliness, crawlability/indexation, structured data, and internal linking — for each area, list the specific things to check (not just the category name) and what a red flag looks like.
Output as a checklist a non-specialist marketer could use to do a first-pass review before looping in a developer.",WEBSITE_OR_SECTION_DESCRIPTION,ChatGPT / Claude,Advanced,"A specific, actionable technical SEO checklist usable for a first-pass review before developer involvement.","Run this alongside an actual crawler tool — the checklist tells you what to look for, but you still need real site data to check against it."
PRM-MK-025,Marketing,Content Strategy,Content Pillar & Topic Cluster Strategy,Content Pillar and Topic Cluster Planner,"Act as a content strategist. Define 3-4 content pillars for [BRAND_NAME] targeting [TARGET_AUDIENCE], each grounded in a core theme relevant to [BUSINESS_GOAL].
For each pillar, generate a cluster of 5-6 supporting subtopics that a ""pillar page"" could link out to, forming a genuine topic cluster rather than a random list of blog ideas.
Output as a pillar/cluster map: Pillar Theme, Why It Matters to the Audience, Supporting Subtopics.","BRAND_NAME, TARGET_AUDIENCE, BUSINESS_GOAL",ChatGPT / Claude,Advanced,A pillar/cluster content map connecting each core theme to a genuine set of linkable supporting subtopics.,Build the pillar page itself before the cluster content — clusters without a strong central page to link to lose most of their SEO value.
PRM-MK-026,Marketing,Conversion,Full-Funnel Conversion Audit,End-to-End Conversion Funnel Audit,"Act as a conversion optimization strategist. Review this funnel: [FUNNEL_STEPS_WITH_DROP_OFF_DATA, e.g. ad click → landing page → signup → activation → paid], for [PRODUCT_OR_SERVICE].
Identify the step with the steepest drop-off relative to typical benchmarks, and hypothesize the top 2-3 likely causes at that step specifically (not generic funnel advice).
Output: the weakest step identified, hypothesized causes, and one test to run at that step first.","FUNNEL_STEPS_WITH_DROP_OFF_DATA, PRODUCT_OR_SERVICE",ChatGPT / Claude,Advanced,"A funnel audit pinpointing the single weakest step, with specific hypothesized causes and one prioritized test.",Fix the single weakest step before optimizing others — improving a downstream step rarely matters if the step above it is bleeding most of the volume.
PRM-MK-027,Marketing,Metrics,Customer Acquisition Cost Analysis,CAC Analysis & Interpretation,"Act as a marketing finance analyst. Given total marketing spend of [MARKETING_SPEND] and [NUMBER_OF_CUSTOMERS_ACQUIRED] new customers acquired over [TIME_PERIOD], calculate CAC.
Compare it against our average customer lifetime value if known: [LTV_IF_KNOWN], and explain in plain language whether this CAC is healthy, and what would need to change to improve it (lower spend, higher conversion, or higher LTV).
Output: the CAC calculation, LTV:CAC ratio interpretation if LTV is provided, and one specific lever to test.","MARKETING_SPEND, NUMBER_OF_CUSTOMERS_ACQUIRED, TIME_PERIOD, LTV_IF_KNOWN",ChatGPT / Claude,Intermediate,A calculated CAC with an LTV:CAC health interpretation and one concrete lever to test for improvement.,"A rough LTV estimate is still worth including — CAC alone, without any sense of LTV, can't tell you if a number is actually healthy."
PRM-MK-028,Marketing,Positioning,Repositioning After Market Shift,Brand Repositioning Strategy After Market Change,"Act as a brand strategist. [MARKET_SHIFT_DESCRIPTION, e.g. a new competitor category, a shift in customer priorities] has changed the landscape for [BRAND_NAME]. Assess whether our current positioning: [CURRENT_POSITIONING] still holds.
Identify specifically what part of the positioning is now weaker, what's still strong and should be preserved, and propose an adjusted positioning angle that responds to the shift without abandoning existing brand equity.
Output: what to keep, what to change, and the revised positioning statement.","MARKET_SHIFT_DESCRIPTION, BRAND_NAME, CURRENT_POSITIONING",ChatGPT / Claude,Advanced,"An assessment of what positioning to keep vs. change, plus a revised statement that preserves existing brand equity.",Resist repositioning everything at once after a market shift — the 'what to keep' half of this analysis is often as important as the change.
PRM-MK-029,Marketing,Content Strategy,Content Repurposing Plan,Content Repurposing Multiplier Plan,"Act as a content operations strategist. Take this single piece of content: [ORIGINAL_CONTENT_DESCRIPTION, e.g. a webinar, long article, podcast episode] and design a repurposing plan to extend its reach across formats.
For each proposed derivative (e.g. social posts, short video script, email excerpt, infographic outline), specify what specifically to pull from the original and why that piece works in the new format.
Output a repurposing map: Derivative Format, Source Material to Use, Platform, Estimated Effort.",ORIGINAL_CONTENT_DESCRIPTION,ChatGPT / Claude,Beginner,A repurposing map turning one content asset into multiple format-specific derivatives with sourcing and effort notes.,Repurpose your best-performing existing content first — it's a better multiplier than repurposing something unproven.
PRM-MK-030,Marketing,SEO,Keyword Clustering for Content Planning,Keyword Clustering & Content Mapping,"Act as an SEO content planner. Group this raw keyword list: [RAW_KEYWORD_LIST] into topic clusters based on shared search intent, not just shared words.
For each cluster, recommend whether it should be one comprehensive page or multiple separate pages, based on whether the intents are similar enough to serve in one piece of content.
Output: clustered groups with the recommended content structure (one page vs. split) and reasoning for each.",RAW_KEYWORD_LIST,ChatGPT / Claude,Advanced,Intent-based keyword clusters with a one-page-vs-split content structure recommendation and reasoning.,"Check actual search results for ambiguous clusters — if very different types of pages currently rank for two keywords, that's a strong signal to split rather than combine."
PRM-MK-031,Marketing,Conversion,Trial-to-Paid Conversion Plan,Free Trial to Paid Conversion Optimization Plan,"Act as a product marketing strategist. Our free trial to paid conversion rate is [CURRENT_CONVERSION_RATE], with trial length [TRIAL_LENGTH] and this known behavior pattern: [TRIAL_USER_BEHAVIOR_NOTES, e.g. when users tend to drop off, what feature usage correlates with conversion].
Identify the highest-leverage point in the trial to intervene (based on the behavior pattern given), and propose a specific intervention (e.g. triggered email, in-app prompt, milestone nudge) for that point.
Output: the identified leverage point, the specific intervention, and the metric to watch to know if it worked.","CURRENT_CONVERSION_RATE, TRIAL_LENGTH, TRIAL_USER_BEHAVIOR_NOTES",ChatGPT / Claude,Advanced,"A targeted trial-conversion intervention aimed at the single highest-leverage drop-off point, with a success metric.","Anchor the intervention to a behavioral trigger (e.g. 'hasn't used X by day 3'), not a fixed calendar day — behavior-triggered nudges consistently outperform generic day-based ones."
PRM-MK-032,Marketing,Customer Acquisition,Conversion-Focused Onboarding Email Sequence,Onboarding Email Sequence for Activation,"Act as a lifecycle marketing strategist. Write a [NUMBER]-email onboarding sequence for new [USER_TYPE] of [PRODUCT_NAME], where the specific goal is driving them to their first ""aha moment"": [DEFINED_AHA_MOMENT_OR_KEY_ACTION].
Unlike a general nurture sequence, every email should push toward that one specific activation action, not general brand engagement — vary the angle (education, social proof, urgency) but keep the CTA consistent.
Output as a numbered sequence table with timing, angle, and the consistent CTA.","NUMBER, USER_TYPE, PRODUCT_NAME, DEFINED_AHA_MOMENT_OR_KEY_ACTION",ChatGPT / Claude,Intermediate,An activation-focused onboarding sequence with varied angles but one consistent CTA toward the defined aha moment.,Define the aha moment using real usage data if you have it — a wrong guess here means the entire sequence pushes toward the wrong action.
PRM-MK-033,Marketing,Messaging,Website Copy Messaging Hierarchy,Homepage Messaging Hierarchy Builder,"Act as a conversion copywriter. Build a messaging hierarchy for [PRODUCT_OR_SERVICE]'s homepage, targeting [TARGET_AUDIENCE], based on their top priority: [AUDIENCE_TOP_PRIORITY].
Define, in order: the primary headline (the single most important message), supporting subheadline, 3 proof points in priority order, and the primary CTA — explain why each element earns its position in the hierarchy.
Output the hierarchy as a structured outline, not full page copy.","PRODUCT_OR_SERVICE, TARGET_AUDIENCE, AUDIENCE_TOP_PRIORITY",ChatGPT / Claude,Advanced,"A structured homepage messaging hierarchy with justified ordering, ready to hand to a copywriter or designer.","If more than one message is fighting to be the headline, that's a sign of unclear positioning upstream — resolve that before finalizing the hierarchy."
PRM-MK-034,Marketing,Paid Advertising,Paid Search Campaign Structure,Paid Search Campaign Structure Planner,"Act as a paid search strategist. Plan the campaign structure (not individual ad copy) for [PRODUCT_OR_SERVICE] on [PLATFORM, e.g. Google Ads], given target keywords/themes: [KEYWORD_THEMES] and budget [BUDGET].
Recommend how to organize campaigns and ad groups (e.g. by intent, by product line, by funnel stage) so that bidding and reporting stay clean, rather than one broad catch-all campaign.
Output a campaign/ad group structure tree with the logic for each grouping decision.","PRODUCT_OR_SERVICE, PLATFORM, KEYWORD_THEMES, BUDGET",ChatGPT / Claude,Advanced,"A logically organized paid search campaign/ad group structure with reasoning, built for clean bidding and reporting.","Group by search intent first, product line second — intent-based structuring almost always produces cleaner performance signal than product-only grouping."
PRM-MK-035,Marketing,Lead Scoring,MQL Definition & Scoring Model,Marketing Qualified Lead Scoring Model,"Act as a demand generation strategist. Define a Marketing Qualified Lead (MQL) scoring model for [BUSINESS_OR_PRODUCT], based on the behaviors and firmographics that have historically correlated with becoming a customer: [KNOWN_CONVERSION_SIGNALS].
Assign point values to specific actions/attributes (e.g. downloaded pricing page = X points, company size in target range = Y points) and define the score threshold that should trigger sales handoff.
Output the scoring model as a table plus the recommended MQL threshold with reasoning.","BUSINESS_OR_PRODUCT, KNOWN_CONVERSION_SIGNALS",ChatGPT / Claude,Advanced,A point-based MQL scoring model with a justified sales-handoff threshold.,Revisit the scoring weights quarterly against actual conversion data — a scoring model calibrated once tends to drift out of accuracy as behavior patterns shift.
PRM-MK-036,Marketing,Content Strategy,Underperforming Content Audit,Content Audit for Outdated or Underperforming Pages,"Act as a content strategist conducting a content audit. Review this inventory of existing content: [CONTENT_INVENTORY_WITH_PERFORMANCE_DATA, e.g. page, traffic, age, last updated].
Classify each into: Update (still relevant, needs refresh), Consolidate (overlaps with other content, should merge), Remove (no longer relevant or serving traffic), or Keep As-Is.
Output a classified table with one-line reasoning per item, prioritized by which action would have the biggest impact first.",CONTENT_INVENTORY_WITH_PERFORMANCE_DATA,ChatGPT / Claude,Intermediate,A classified content audit table (update/consolidate/remove/keep) prioritized by likely impact.,Tackle 'Consolidate' items before 'Update' items when both compete for time — merging overlapping content often lifts performance more than refreshing a single page.
PRM-MK-037,Marketing,Sales Enablement,Competitive Sales Battlecard,Competitive Battlecard for Sales Team,"Act as a competitive marketing strategist creating sales enablement material. Build a battlecard comparing us, [YOUR_COMPANY], against [COMPETITOR_NAME], for the sales team to use in live deals.
Include: how the competitor typically positions themselves, our key differentiators against them specifically, common objections prospects raise citing this competitor, and a suggested response to each objection.
Output as a one-page battlecard sales reps could reference during a call.","YOUR_COMPANY, COMPETITOR_NAME",ChatGPT / Claude,Advanced,A one-page competitive battlecard with differentiators and ready responses to competitor-specific objections.,Validate the competitor's positioning claims with actual sales team feedback — outdated or assumed competitor info undermines the battlecard's credibility with reps.
PRM-MK-038,Marketing,Campaign Planning,Seasonal Campaign Planning,Seasonal/Holiday Campaign Planner,"Act as a seasonal marketing planner. Plan a campaign around [SEASONAL_MOMENT, e.g. a holiday, back-to-school, year-end] for [PRODUCT_OR_SERVICE], targeting [TARGET_AUDIENCE].
Define an angle that connects the seasonal moment genuinely to the product's value (not a forced tie-in), a promotional mechanic if applicable, and a realistic prep timeline counting back from the key date [KEY_DATE].
Output: campaign angle, promotional mechanic, and a prep timeline with milestones.","SEASONAL_MOMENT, PRODUCT_OR_SERVICE, TARGET_AUDIENCE, KEY_DATE",ChatGPT / Claude,Intermediate,A genuinely-connected seasonal campaign angle with a promotional mechanic and a milestone-based prep timeline.,"If the seasonal tie-in feels forced even in the concept stage, it will feel more forced in the finished creative — push for a more natural angle before building assets."
PRM-MK-039,Marketing,Retention,Customer Win-Back Campaign,Lapsed Customer Win-Back Campaign,"Act as a lifecycle marketing strategist. Design a win-back campaign targeting lapsed customers of [PRODUCT_OR_SERVICE], who stopped engaging around [LAPSE_PATTERN, e.g. after 60 days of inactivity], with likely reasons: [LIKELY_LAPSE_REASONS].
Segment lapsed customers if the reasons differ (e.g. price-sensitive vs. lost interest) and tailor the message and offer per segment rather than sending one generic ""we miss you"" email to everyone.
Output: segments identified, tailored message angle per segment, and any offer recommendation per segment.","PRODUCT_OR_SERVICE, LAPSE_PATTERN, LIKELY_LAPSE_REASONS",ChatGPT / Claude,Advanced,A segmented win-back campaign with tailored messaging and offers matched to each lapse reason.,"Don't lead every segment with a discount — price wasn't the reason for every lapsed customer, and over-discounting trains loyal customers to wait for deals."
PRM-MK-040,Marketing,Campaign Execution,Multi-Channel Campaign Orchestration,Multi-Channel Campaign Orchestration Plan,"Act as an integrated marketing campaign manager. Orchestrate [CAMPAIGN_NAME] across these channels: [CHANNEL_LIST, e.g. email, paid social, organic social, website], for [PRODUCT_OR_OFFER].
Define the sequencing and role of each channel (e.g. paid social for awareness, email for conversion) so they reinforce rather than duplicate each other, and specify consistent core messaging that adapts per channel format.
Output: a channel role map, sequencing timeline, and the core message each channel should adapt from.","CAMPAIGN_NAME, CHANNEL_LIST, PRODUCT_OR_OFFER",ChatGPT / Claude,Advanced,"An orchestrated multi-channel plan with a defined role and sequencing per channel, unified by one core message.",Assign each channel a distinct job in the funnel rather than running the same message everywhere — redundant channel roles waste budget without adding reach.
PRM-WC-021,Writing & Communication,Feedback,Difficult Feedback Delivery Script,Giving Hard Feedback Constructively,"Act as a management communication coach. I need to give difficult feedback about [PERFORMANCE_ISSUE] to [RECIPIENT_ROLE], who I believe will react [EXPECTED_REACTION, e.g. defensively, emotionally].
Help me structure the conversation using specific, observed behavior (not character judgments), a clear statement of impact, and a concrete forward-looking ask — avoiding vague language like ""you need to do better.""
Output: an opening line, the core feedback framed around behavior and impact, and one line to close on a forward-looking note.","PERFORMANCE_ISSUE, RECIPIENT_ROLE, EXPECTED_REACTION",ChatGPT / Claude,Advanced,"A behavior-and-impact-framed feedback script with an opening line and a forward-looking close, avoiding character judgments.",Rehearse the opening line specifically — how a hard feedback conversation starts shapes whether the rest is heard as criticism or as coaching.
PRM-WC-022,Writing & Communication,Boundaries,Professionally Declining a Request,Saying No to a Work Request,"Act as a professional communication coach. I need to decline this request: [REQUEST_DESCRIPTION] from [REQUESTOR_ROLE], because [REAL_REASON_FOR_DECLINING].
Write a response that declines clearly (not a vague maybe that leaves it ambiguous), briefly states the real reason without over-explaining or apologizing excessively, and offers an alternative if one genuinely exists.
Keep the tone warm but unambiguous — the requestor should not be confused about whether this is a yes or a no.","REQUEST_DESCRIPTION, REQUESTOR_ROLE, REAL_REASON_FOR_DECLINING",ChatGPT / Claude,Intermediate,A warm but unambiguous decline message with a brief real reason and an alternative offered where genuine.,Cut any sentence in the draft that starts with 'I'm so sorry but' more than once — over-apologizing softens the no into something that reads as negotiable.
PRM-WC-023,Writing & Communication,Boundaries,Setting a Work Boundary,Professional Boundary-Setting Message,"Act as a workplace boundaries coach. I need to set a boundary about [BOUNDARY_TOPIC, e.g. after-hours messages, being pulled into unrelated projects] with [PERSON_ROLE].
Write a message that states the boundary clearly and non-defensively, explains the reason briefly if it helps (not required), and proposes what will happen instead going forward.
Keep it firm but collaborative in tone — not apologetic, not confrontational.","BOUNDARY_TOPIC, PERSON_ROLE",ChatGPT / Claude,Intermediate,"A clear, non-defensive boundary-setting message with a proposed path forward, firm but collaborative in tone.","State the boundary once, clearly, rather than hedging it across several soft sentences — clarity is what actually gets a boundary respected."
PRM-WC-024,Writing & Communication,Executive Communication,Executive Decision One-Pager,One-Page Decision Request for Executives,"Act as an executive communications specialist. Write a one-page decision request document for [DECISION_NEEDED], to be reviewed by [EXECUTIVE_OR_COMMITTEE].
Structure: the decision needed stated as a single clear question, 2-3 options with trade-offs (not just one option dressed as the only choice), your recommendation with reasoning, and what happens if no decision is made by [DEADLINE].
Keep it to one page — executives should be able to decide from this document alone.","DECISION_NEEDED, EXECUTIVE_OR_COMMITTEE, DEADLINE",ChatGPT / Claude,Advanced,"A one-page decision document with real options, a clear recommendation, and the cost of inaction stated explicitly.","Always include at least one real alternative to your recommendation — a single-option memo reads as asking for rubber-stamp approval, not a decision."
PRM-WC-025,Writing & Communication,Stakeholder Communication,Stakeholder Buy-In Email,Getting Stakeholder Alignment Email,"Act as a stakeholder communications advisor. Write an email to [STAKEHOLDER_NAME_OR_GROUP] to build alignment on [INITIATIVE_OR_DECISION], where I anticipate their main concern will be [ANTICIPATED_CONCERN].
Address the anticipated concern directly and early rather than hoping it doesn't come up, frame the ask around shared goals, and end with a specific, low-friction way for them to signal agreement or raise concerns.
Keep the tone collaborative, not like you're informing them of a done deal.","STAKEHOLDER_NAME_OR_GROUP, INITIATIVE_OR_DECISION, ANTICIPATED_CONCERN",ChatGPT / Claude,Advanced,A stakeholder alignment email that proactively addresses the anticipated objection and invites genuine input.,"Send this before the decision feels locked in — alignment emails sent after the fact read as notifications, not invitations to align."
PRM-WC-026,Writing & Communication,Proposals,Business Proposal Executive Summary,Proposal Executive Summary Writer,"Act as a proposal writer. Write the executive summary section of a full business proposal for [PROPOSED_SOLUTION], addressing the client's stated need: [CLIENT_NEED], for [CLIENT_COMPANY].
Cover, in order: their problem restated in their own language, our proposed approach in plain terms, the outcome they can expect, and why us specifically — all in under 200 words, since this is the section decision-makers actually read in full.
Avoid restating your company's general capabilities; keep it tied specifically to their stated need.","PROPOSED_SOLUTION, CLIENT_NEED, CLIENT_COMPANY",ChatGPT / Claude,Advanced,"A sub-200-word proposal executive summary tied specifically to the client's stated need, not generic capability claims.","Write this section last, after the full proposal is drafted — it's easier to summarize well once you know exactly what you're summarizing."
PRM-WC-027,Writing & Communication,Proposals,RFP Response Writing,Request for Proposal (RFP) Response Writer,"Act as a proposal response specialist. Draft a response to this RFP requirement: [RFP_REQUIREMENT_TEXT], based on our actual capability: [OUR_CAPABILITY_DESCRIPTION].
Answer the requirement directly and specifically (evaluators penalize vague or evasive answers), and where we have a genuine gap, state it honestly along with our mitigation plan rather than overselling.
Output the response section formatted to directly mirror the structure of the requirement asked.","RFP_REQUIREMENT_TEXT, OUR_CAPABILITY_DESCRIPTION",ChatGPT / Claude,Advanced,"A direct, requirement-mirrored RFP response section that's honest about gaps and includes a mitigation plan.",Never let a drafted RFP response overstate a capability gap as a strength — evaluators frequently catch this and it damages credibility across the whole proposal.
PRM-WC-028,Writing & Communication,Conflict Resolution,Conflict Mediation Script,Mediating a Conflict Between Two Colleagues,"Act as a workplace mediation coach. I need to mediate a conflict between [PERSON_A_ROLE] and [PERSON_B_ROLE] about [CONFLICT_TOPIC], where each side's perspective so far is: [PERSPECTIVE_SUMMARY].
Help me plan a mediation conversation that surfaces each side's underlying interest (not just their stated position), reframes the conflict around a shared goal, and moves toward a concrete next step both can agree to.
Output: opening framing for the conversation, 2-3 questions to ask each party, and a suggested path to a shared next step.","PERSON_A_ROLE, PERSON_B_ROLE, CONFLICT_TOPIC, PERSPECTIVE_SUMMARY",ChatGPT / Claude,Advanced,"A mediation conversation plan with interest-surfacing questions and a path to a shared, agreed next step.",Meet with each party separately first if possible — private context often reveals the underlying interest that a joint session alone won't surface.
PRM-WC-029,Writing & Communication,Client Communication,Delivering Bad News to a Client,Bad News Client Communication,"Act as a client communications advisor. I need to tell [CLIENT_NAME] that [BAD_NEWS, e.g. a delay, a missed target, a cost increase], where the underlying cause is [ROOT_CAUSE].
Write a message that leads with the news directly (not buried under preamble), explains the cause factually without sounding like an excuse, and states specifically what's being done about it and by when.
Keep the tone accountable and calm — avoid over-apologizing to the point of sounding unprofessional or under-confident.","CLIENT_NAME, BAD_NEWS, ROOT_CAUSE",ChatGPT / Claude,Advanced,"A direct, accountable bad-news message to a client with a clear cause, a concrete remedy, and a timeline.",Deliver bad news as early as you know it — clients consistently react worse to a late reveal than to the bad news itself.
PRM-WC-030,Writing & Communication,Career Communication,Requesting a Raise or Promotion,Compensation/Promotion Conversation Script,"Act as a career negotiation coach. Help me prepare to ask for [RAISE_OR_PROMOTION] from [MANAGER_ROLE], based on my case: [ACCOMPLISHMENTS_AND_IMPACT_SUMMARY].
Structure the conversation around specific, quantified impact (not tenure or effort alone), anticipate the most likely pushback [LIKELY_PUSHBACK_IF_KNOWN], and prepare a response to it.
Output: an opening line, the core case in 3 points, and a prepared response to the anticipated pushback.","RAISE_OR_PROMOTION, MANAGER_ROLE, ACCOMPLISHMENTS_AND_IMPACT_SUMMARY, LIKELY_PUSHBACK_IF_KNOWN",ChatGPT / Claude,Advanced,"A quantified-impact-based case for a raise or promotion, with a prepared response to the most likely pushback.","Lead with the business impact of your work, not the effort involved — 'I worked hard' rarely moves a compensation decision the way a measurable outcome does."
PRM-WC-031,Writing & Communication,Onboarding,New Hire Welcome Message,New Team Member Welcome Message,"Act as a team lead. Write a welcome message for [NEW_HIRE_NAME], joining as [ROLE], starting [START_DATE], to be sent before their first day.
Make it warm and specific — mention something concrete about the team or role, not generic ""welcome aboard"" language — and include the practical basics they'd want to know (who to contact, what to expect day one) without overwhelming them.
Keep it under 150 words.","NEW_HIRE_NAME, ROLE, START_DATE",ChatGPT / Claude,Beginner,"A warm, specific pre-start welcome message under 150 words with practical first-day basics.","Send this a few days before start date, not on day one itself — it reduces first-day anxiety more when it arrives with some lead time."
PRM-WC-032,Writing & Communication,Knowledge Transfer,Role Transition Handoff Document,Role Handoff Documentation Writer,"Act as a knowledge transfer specialist. Help me document a handoff for my role [ROLE_BEING_HANDED_OFF] to [SUCCESSOR_ROLE_OR_NAME], covering: [KEY_RESPONSIBILITIES_AND_CONTEXT].
Structure it so the successor can function without needing to ask me things that are answerable in writing: ongoing responsibilities, key relationships/contacts and their context, things currently in progress, and where to find things.
Output a structured handoff document, flagging anything that really does require a live conversation rather than documentation.","ROLE_BEING_HANDED_OFF, SUCCESSOR_ROLE_OR_NAME, KEY_RESPONSIBILITIES_AND_CONTEXT",ChatGPT / Claude,Advanced,"A structured role handoff document covering responsibilities, relationships, and in-progress items, with live-conversation items flagged.","Write this a few weeks before departure, not the last day — it surfaces gaps you can still fill while you're around to answer questions."
PRM-WC-033,Writing & Communication,Team Communication,Written Communication Style Guide,Team Writing Style Guide Builder,"Act as a communications lead. Build a lightweight written communication style guide for [TEAM_NAME], based on examples of what's worked well and what hasn't: [EXAMPLE_GOOD_AND_BAD_COMMUNICATION].
Cover: preferred tone, formatting conventions for common message types (updates, requests, decisions), and 3-4 concrete do's/don'ts with example phrasing.
Keep it to one page — a style guide that's too long won't get used.","TEAM_NAME, EXAMPLE_GOOD_AND_BAD_COMMUNICATION",ChatGPT / Claude,Intermediate,"A one-page team writing style guide with concrete do's/don'ts and example phrasing, grounded in real examples.",Pilot the guide with one or two message types first (e.g. status updates) rather than rolling out every convention at once.
PRM-WC-034,Writing & Communication,Client Communication,Proactive Client Check-In Email,Relationship-Building Client Check-In,"Act as a client relationship manager. Write a proactive check-in email to [CLIENT_NAME], where there's no urgent issue to report — the goal is relationship maintenance, not a status report.
Reference something specific and relevant to them (a recent milestone, industry context, or prior conversation: [RELEVANT_CONTEXT]), and end with a genuine, low-pressure opening for them to share feedback or needs.
Keep it brief and avoid it reading as a disguised sales pitch.","CLIENT_NAME, RELEVANT_CONTEXT",ChatGPT / Claude,Beginner,"A brief, genuine relationship-maintenance check-in that doesn't read as a disguised pitch.",Send these on a light regular cadence (e.g. quarterly) rather than only when you need something — the value is in it being unprompted.
PRM-WC-035,Writing & Communication,Boundaries,Declining a Meeting Professionally,Politely Declining or Redirecting a Meeting Request,"Act as a calendar and communication coach. I've received a meeting request for [MEETING_TOPIC] that I don't think needs my direct involvement, or could be handled async. Write a response declining or redirecting it.
Suggest a specific alternative (e.g. handle via email, redirect to a more appropriate person, or request an agenda first) rather than a flat no, and keep the tone collegial, not dismissive.
Output a short response email.",MEETING_TOPIC,ChatGPT / Claude,Beginner,"A collegial meeting-decline email that offers a specific, useful alternative rather than a flat refusal.",Requesting an agenda in advance is often the most diplomatic redirect — it frequently reveals the meeting wasn't necessary at all.
